"Y_date","Y_pred","Y_true","ret_1w_DXY","ret_1w_FF_HML","ret_1w_FF_Rm_Rf","ret_1w_FF_SMB","ret_1w_Gld","ret_1w_Oil","ret_1w_tgt","ret_2q_DXY","ret_2q_Oil","ret_2q_tgt","sprd_2y10y","sprd_2y5y","vol_DXY","vol_Oil","vol_tgt"
"31/12/1993",0.00262345396913588,0,0.0406500440544926,0.0678555534953559,0.0381699749331479,0.0102882525423797,0.177113998080241,0.00637480973739042,0.063311325105292,0.0568102448948316,0.10332703038136,0.0318526520742489,0.0959242986795681,0.00466864837108475,0.0915310527898944,0.0731312307701869,0.138990884090526
"7/1/1994",0.00414685579016805,0,0.0406406022329716,0.0678251828817518,0.0381761216049491,0.0102845055774475,0.177136495236366,0.00637479406518917,0.0633046367507607,0.0567874248888908,0.103288052908471,0.0318589172179448,0.0958979869285304,0.00467686552275093,0.0915210535786268,0.0731196111814085,0.13910774942394
"14/1/1994",0.0030171531252563,0,0.0406311822038391,0.0677949152627368,0.0381822270595396,0.0102807712118478,0.177159189534422,0.00637478497554498,0.0632976642396484,0.0567646853835648,0.103249103730339,0.0318652210936612,0.0958717909508477,0.00468506259079265,0.0915109516346189,0.0731081044553443,0.139224345673253
"21/1/1994",0.00261333724483848,0,0.0406218116877283,0.0677647360627874,0.0381883077214925,0.0102770458461119,0.177181296555698,0.00637476807666491,0.0632910289370432,0.0567420176340347,0.103210233731381,0.0318714494183712,0.0958456974113158,0.00469324669864661,0.0915012721688266,0.0730963863515643,0.139340701698334
"28/1/1994",0.00261000101454556,0,0.040612465372646,0.067734623498747,0.0381943200287547,0.0102733255772645,0.177203614827449,0.00637475113413624,0.0632843671152408,0.0567193882306248,0.103171469702972,0.0318776881456312,0.0958196444745158,0.00470140863101208,0.0914913000291171,0.0730849364796431,0.139456696752246
"4/2/1994",0.00300622475333512,0,0.0406034056307103,0.0678473313822472,0.0381332526530053,0.0102724840589021,0.176936988088668,0.00637534739425589,0.0632814356907802,0.0567013757284668,0.103182288582693,0.0318709887069661,0.0958152358311783,0.00471588885245541,0.0914056626845386,0.0730856883434187,0.139772626371714
"11/2/1994",0.00328313745558262,0,0.0405929508901045,0.0678181022760948,0.038134447873753,0.0102707549418804,0.176962239804991,0.00637539099043052,0.0632752324239444,0.056679595171442,0.103143553980792,0.031927819095493,0.0957910411800716,0.00472608552677306,0.091325884750744,0.0730764026751205,0.139900498418365
"18/2/1994",0.00299735530279577,0,0.0405835291412161,0.0677882084702433,0.0381404010938332,0.0102670603902965,0.176984254668355,0.00637536903549003,0.0632687935208986,0.0566571565865522,0.103105138056078,0.0319338323202666,0.0957652781693365,0.00473419675205736,0.0913163418339706,0.0730647953008864,0.14001564466052
"25/2/1994",0.00325388624332845,0,0.0405743366024665,0.0677584479665194,0.0381463646924918,0.010263380587411,0.177005924514485,0.00637532292643571,0.063262015712304,0.0566348143979862,0.103066916750544,0.031939872200177,0.0957396576043697,0.00474229688595044,0.0913067263642238,0.0730533600093837,0.140130562785252
"4/3/1994",0.00298858759924769,1,0.0405639328399814,0.0677295272557302,0.0381474895695489,0.0102616647860363,0.17703070298396,0.00637536963073249,0.0632558534877114,0.0566132462363534,0.103028620753875,0.031996321725638,0.0957157922936107,0.00475243092807558,0.0912274574173858,0.0730439636698532,0.140257626421508
"11/3/1994",0.00312313926406205,0,0.0438931342434057,0.0520488268510217,0.0392073306144821,0.0109093424298557,0.179814528443034,0.00641751690766787,0.0636650659117964,0.0569643728224881,0.103077727967634,0.0315416592061208,0.105086200702643,0.0055898605932259,0.0923687159177419,0.078405649765765,0.131010067623117
"18/3/1994",0.0272403359413147,0,0.0631218210925831,0.0489508117689684,0.0515110658238541,0.00602241252648079,0.138420717417378,0.0758056676194807,0.0767057844517391,0.0965012534348542,0.0219233246362093,0.042848169752288,0.0555601815464739,0.00553414971705704,0.172450168906538,0.0771745679969886,0.0674699033091064
"25/3/1994",0.0216102208942175,0,0.0632030696771834,0.0489773683360079,0.0511608308334982,0.00602269016911629,0.138480729455885,0.0760764521090723,0.0766986702310937,0.0961363200359057,0.0219303507250493,0.0428774474365285,0.0556262404767016,0.00561678954215185,0.172447596693587,0.0771672358140244,0.0675782084641952
"1/4/1994",0.060463260859251,0,0.0633359287142831,0.048987048111961,0.0511753645936237,0.00599202464788662,0.138722242678251,0.076443295844269,0.0767138048709666,0.0979834388745864,0.0219593873206649,0.0417494176855187,0.055626055857104,0.00562271610472556,0.170536110145776,0.0771929612082898,0.0679602033420934
"8/4/1994",0.0223075468093157,0,0.0526468646393585,0.0519345871747579,0.0620109208061089,0.00446633742201265,0.142544292611516,0.0565171664991056,0.0668527831664809,0.122908507004925,0.0215446716577945,0.04228952994758,0.0291060633444381,0.00390737655724433,0.170482972955561,0.088812569380525,0.0839753568325916
"15/4/1994",0.0283419732004404,0,0.0522543168213629,0.0473047130146576,0.061979185815207,NA,0.146791216688208,0.0729379130824825,0.057156404286516,0.109762311375599,0.0295218761739093,0.0502632439030974,0.0288134203049981,0.00247436676717698,0.180805497860718,0.0820905681150084,0.0778449657910598
